num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,drift_ptp,drift_std,drift_mad,isolation_distance,l_ratio,d_prime,silhouette,nn_hit_rate,nn_miss_rate,peak_to_valley,peak_trough_ratio,half_width,repolarization_slope,recovery_slope,num_positive_peaks,num_negative_peaks,velocity_above,velocity_below,exp_decay,spread,cluster_id
3960.0,0.51997095,0.96825397,8.906861,4.5327573,28.0,1.0,19.0,,6.553064e-05,93.75,,,0.08838384,0.0005050505,0.0,1.6,,,,59.66071,11.022425,2.926299,0.044906933,0.1770335,0.006408947,0.00047999568,-0.4028837,0.00018333168,466443.62,-67440.69,1.0,1.0,952.14087,,0.020179555,100.0,238
96137.0,12.623346,1.0,10.963157,0.8468124,3083.0,1.0,1541.0,,3.8916736e-05,72.65625,0.32971364,0.28883785,0.043594036,0.00016642916,0.0,19.0,14.785481,4.538557,4.159637,54.514656,10.13694,2.044694,0.03970168,0.18414634,0.012787136,0.00054666173,-0.45259753,0.0002066648,312311.56,-67495.36,1.0,1.0,496.89905,,0.021105582,140.0,239
5036.0,0.661256,1.0,9.262094,5.5053644,55.0,1.0,36.0,,0.00070702616,60.9375,0.45097655,0.41198638,0.10266084,0.0009928514,0.0,1.6,,,,40.51439,22.50254,2.1968887,0.021114115,0.09793814,0.007367938,0.00048332897,-0.4893319,0.00022999792,286404.72,-64449.117,1.0,1.0,,,0.020911895,140.0,240
65438.0,8.592389,1.0,12.416682,0.62307096,1051.0,1.0,580.0,,4.0766223e-05,86.71875,0.26429772,0.23055564,0.040725574,0.0001528164,0.0,11.4,16.715933,5.2010546,5.0950403,71.23131,4.3914332,2.953619,0.052283503,0.33536586,0.013884635,0.0005899947,-0.3511355,0.00020333151,393799.34,-59096.113,1.0,1.0,649.83026,,0.028111003,80.0,241
77721.0,10.205218,1.0,8.6044655,0.43875146,1044.0,0.39308688,501.0,0.215,6.40958e-05,58.59375,0.29780474,0.20559302,0.03884407,0.000115798815,0.0,12.96,13.021932,3.6261654,2.4117768,70.53016,3.776841,2.7974463,0.034936365,0.2987805,0.01590097,0.0005133287,-0.4490323,0.00020333151,275346.38,-53034.953,1.0,1.0,614.8361,,0.022916067,100.0,242
33888.0,4.449691,1.0,8.835815,0.43548095,197.0,0.32950407,83.0,0.285,9.750533e-05,60.9375,0.30499133,0.28565097,0.04532578,0.0003245987,0.0,6.6,11.093092,2.7454712,2.2637172,72.49955,3.5744238,2.9316435,0.040739574,0.33780488,0.013833589,0.0006033279,-0.2996531,0.00018666498,258511.9,-36742.625,1.0,1.0,,,0.022677151,100.0,243
4381.0,0.57525074,1.0,9.986495,5.2906413,40.0,1.0,21.0,,0.00013825171,65.625,0.40778977,0.2885881,0.10248802,0.00045651678,0.0,1.4,,,,40.414516,20.941193,2.365013,0.062348947,0.15731707,0.008039816,0.00042666282,-0.57785887,0.00021999802,437656.06,-82599.97,1.0,1.0,,,0.019211046,120.0,244
50203.0,6.591945,1.0,6.9508414,0.10676806,106.0,0.06399378,41.0,0.07,1.9728157e-05,72.65625,,,0.0343605,0.00011951477,0.0,16.4,10.916347,1.4757024,2.6520865,92.73116,1.120751,3.7828145,0.14420256,0.5478469,0.007940967,0.0006066612,-0.39625764,0.0001933316,288342.9,-57005.938,1.0,1.0,513.0041,,0.026920447,100.0,245
18299.0,2.4027648,1.0,11.434625,1.9635406,259.0,1.0,146.0,,0.00039436304,79.6875,0.2883132,0.23995931,0.08421225,0.00065577356,0.0,5.0,23.695736,2.984933,3.903859,61.498814,9.424299,3.137792,0.057525165,0.2236842,0.006485548,0.00053999515,-0.37051758,0.0002066648,407743.72,-59182.812,1.0,1.0,494.75977,,0.022728886,100.0,246
47544.0,6.242803,1.0,6.5546913,0.31445712,280.0,0.37536225,181.0,0.205,5.4473167e-06,43.359375,0.38333666,0.2461628,0.045116104,0.00021033148,0.0,9.18,18.572329,4.7337346,3.8261073,64.08381,6.4045925,2.323208,0.06806533,0.25119618,0.012256154,0.00033999694,-0.5273963,0.00015999856,338740.6,-49336.516,1.0,1.0,267.40475,,0.01391405,160.0,247
21500.0,2.8230748,1.0,6.333459,0.98303944,179.0,1.0,88.0,,4.7652124e-05,44.53125,0.4647469,0.32850555,0.06553488,0.0011627907,4.6511628e-05,4.8,23.145023,3.1193454,3.9063902,54.377365,11.034371,1.9974062,0.054115675,0.18181819,0.011311408,0.0003999964,-0.48486108,0.0001999982,264002.38,-38898.46,1.0,1.0,,,0.012188561,160.0,248
390.0,0.051209264,0.8888889,5.626801,0.0,0.0,0.0,0.0,,,37.5,,,0.05897436,0.0,0.0,0.2,,,,55.091766,12.369293,2.3652744,0.010250991,0.13439307,0.006410909,0.0005099954,-0.46326667,0.00022999792,168765.7,-33609.457,1.0,1.0,454.34708,,0.017233726,160.0,249
1960.0,0.2573594,0.984127,7.7748437,11.233927,17.0,1.0,12.0,,0.00013237588,53.90625,0.40530908,0.34006175,0.10153061,0.0,0.0,0.8,,,,42.755413,19.83462,2.047275,0.009979486,0.1981982,0.0127838,0.00035333016,-0.39038482,0.00016333186,358155.78,-36071.062,1.0,1.0,,,0.016714454,160.0,250
3038.0,0.39890704,0.984127,5.9449525,35.482075,129.0,1.0,79.0,,0.0017666636,37.5,0.80754495,0.618451,0.1596445,0.0032916393,0.0,1.4,,,,33.169785,29.134731,2.8882737,0.08658241,0.37439024,0.006431853,0.0007899929,-0.29431838,0.0003933298,95659.04,-10806.801,2.0,2.0,,,0.015108564,160.0,251
1467.0,0.19262561,0.96825397,9.533238,10.616396,9.0,1.0,2.0,,0.004241169,63.28125,0.3025786,0.3839836,0.10974778,0.0006816633,0.0,0.8,,,,43.167442,18.795952,2.0868258,0.009459107,0.21621622,0.016874617,0.0003966631,-0.32766482,0.00015333196,446174.62,-39255.094,1.0,1.0,,,0.020845598,120.0,252
24239.0,3.1827214,1.0,10.235382,1.0197117,236.0,1.0,135.0,,9.219125e-05,70.3125,0.24519944,0.22396553,0.059449647,0.00024753498,0.0,6.38,14.869902,2.0997207,2.7425468,75.39769,4.0167336,4.146428,0.09029441,0.486692,0.0061620623,0.0006066612,-0.31974378,0.00017666508,271200.53,-47355.99,1.0,1.0,729.69366,,0.026590934,100.0,253
2337.0,0.30686167,0.984127,8.619979,2.7888725,6.0,1.0,4.0,,0.0018469885,58.59375,0.24916597,0.2537521,0.05220368,0.0,0.0,1.0,,,,73.00413,3.673759,2.828416,0.017728534,0.27477476,0.017206995,0.0003866632,-0.362618,0.00014666535,438757.47,-39330.55,1.0,1.0,,,0.019865315,140.0,254
20908.0,2.7453418,1.0,7.6082444,1.1266048,194.0,1.0,102.0,,9.448692e-05,53.90625,0.31631476,0.22488903,0.05600727,0.00038262867,0.0,9.2,11.453078,1.6844231,2.2551694,67.841484,5.678086,2.9093306,0.06544877,0.3526616,0.01039848,0.00034999684,-0.57017845,0.00016333186,359283.75,-53987.55,1.0,1.0,239.4935,,0.044104673,120.0,255
12628.0,1.6581297,1.0,7.2399726,1.4645814,92.0,1.0,54.0,,0.00024085726,49.21875,0.37010717,0.27605405,0.050918594,0.0004751346,0.0,3.8,18.225937,2.543978,3.4691963,72.07651,4.043932,2.5686405,0.12892398,0.5836502,0.015225429,0.0003099972,-0.43324363,0.00015333196,385728.53,-36527.305,1.0,1.0,502.2222,1714.3011,,140.0,256
12883.0,1.6916126,1.0,8.396049,1.8813341,123.0,1.0,78.0,,0.00035908143,56.25,,,0.08119227,0.0006985951,0.0,4.0,27.111588,3.3669188,2.689878,50.964115,12.787348,2.5710351,0.07810637,0.25855514,0.0062134126,0.00036999668,-0.4253057,0.0002099981,329012.5,-42965.492,1.0,1.0,468.7831,,0.02400259,160.0,257
24554.0,3.2240827,0.99206346,7.2656035,0.82528967,196.0,0.8787715,78.0,,0.0001222613,51.5625,,,0.050663844,0.00036653905,0.0,7.8,18.218485,2.4850187,2.62936,74.30567,3.719262,3.2475462,0.08407011,0.4458175,0.011117388,0.0005333285,-0.3492314,0.00022333133,224680.72,-37361.68,1.0,1.0,,,0.033029657,120.0,258
20330.0,2.669447,1.0,6.794135,0.73091525,119.0,0.71951836,50.0,,0.00021178438,49.21875,0.3136502,0.17344251,0.04426955,0.00014756518,0.0,5.4,16.268747,2.0728865,2.3775408,68.92097,5.1790733,3.1160402,0.0921599,0.37730628,0.006912324,0.0005133287,-0.30570453,0.00018666498,236616.75,-28653.623,1.0,1.0,602.6418,-390.90567,0.023216378,120.0,259
22361.0,2.936129,1.0,7.04572,1.2337258,243.0,1.0,108.0,,0.00012038129,46.875,,,0.059612717,0.00031304502,0.0,5.8,22.7612,2.7838242,3.4619396,61.046715,8.647614,2.9220967,0.07261539,0.23708487,0.0059101656,0.0005766615,-0.3703655,0.0001933316,225505.48,-34103.965,1.0,1.0,799.89075,,0.023941912,100.0,260
1318.0,0.17306104,0.9206349,5.5975904,54.071167,37.0,1.0,29.0,,0.00019685639,37.5,,,0.25493172,0.0060698027,0.0,0.8,,,,30.426594,37.25274,3.5349417,0.0209147,0.34756097,0.004211332,0.00054332847,-1.2498885,0.0017766507,201595.36,-111288.47,2.0,2.0,,,0.004991023,160.0,261
22069.0,2.8977878,1.0,5.1079106,1.3239245,254.0,1.0,169.0,,0.000215796,35.15625,,,0.059404593,0.000317187,0.0,5.58,20.02509,2.18245,2.2809663,55.134274,10.524126,2.4676666,0.071781814,0.2885246,0.00580196,0.00034333023,-0.8117399,0.00016666517,256319.34,-52184.098,1.0,2.0,664.1537,,,160.0,262
10910.0,1.4325463,1.0,5.839732,1.8128599,85.0,1.0,45.0,,0.00027046888,39.84375,0.46154875,0.3161679,0.066911094,0.0005499542,0.0,2.6,,,,46.110443,14.788243,2.473037,0.08692308,0.3057377,0.004641568,0.00055999495,-0.4468009,0.00025666435,194894.02,-34475.227,1.0,1.0,418.9141,-338.25638,0.009967801,160.0,263
27050.0,3.551822,1.0,6.917567,0.53082544,153.0,0.55441,77.0,0.345,9.243781e-05,46.875,0.33338824,0.2502275,0.0432902,0.00011090573,0.0,6.8,17.753817,2.713075,2.386747,75.03819,3.7623093,2.7088156,0.064159594,0.4172131,0.013537906,0.00054666173,-0.41472232,0.00018999829,210248.36,-41448.88,1.0,1.0,602.4311,,0.023371993,120.0,264
27570.0,3.620101,1.0,5.793867,0.8382914,251.0,1.0,161.0,,5.7979083e-05,37.5,,,0.056075443,0.0003627131,0.0,6.6,15.240856,1.7189409,1.6217943,53.959404,10.63972,2.2184513,0.07840637,0.23934427,0.007993811,0.001066657,-0.13255328,0.00015333196,289492.84,-11546.686,1.0,1.0,575.64545,-374.82642,0.010768875,160.0,265
25073.0,3.2922304,1.0,6.989063,0.791477,196.0,1.0,123.0,,3.2972748e-05,46.875,,,0.050412796,0.00031906832,0.0,6.4,10.885838,1.4710253,1.9103949,62.64831,6.0160475,2.4291232,0.06358765,0.36803278,0.016013408,0.00047999568,-0.31273627,0.00016666517,213773.77,-29179.842,1.0,1.0,576.755,,,120.0,266
26626.0,3.4961483,0.99206346,8.883704,1.4538145,406.0,1.0,205.0,,3.075301e-05,60.9375,,,0.060542326,0.00048824458,0.0,8.0,12.409807,1.5102297,1.4093823,66.60457,5.27486,2.938453,0.056798883,0.29262295,0.0105724605,0.0005666616,-0.34359774,0.00015666525,254880.86,-40244.977,1.0,1.0,230.25806,,0.03533184,80.0,267
19746.0,2.5927644,1.0,7.6406198,0.9701141,149.0,1.0,66.0,,0.00017628896,53.90625,0.30195263,0.22366332,0.05145346,0.0001519295,0.0,6.0,10.090849,1.4361852,1.1758384,76.20669,2.971032,3.583614,0.11930923,0.5405405,0.0068014897,0.00054666173,-0.38321897,0.0001933316,216159.53,-39365.58,1.0,1.0,414.05795,,0.029866148,80.0,268
16941.0,2.2244515,1.0,4.4501905,1.8663763,211.0,1.0,98.0,,5.076278e-05,42.1875,,,0.05938256,0.00053125556,0.0,4.6,11.976065,1.5835121,1.9864421,62.508614,5.784007,2.5771565,0.07554177,0.34856397,0.0116460435,0.00054999505,-0.45507511,0.00023333123,200104.92,-45596.777,1.0,1.0,496.85217,-750.7105,0.017744476,140.0,269
11662.0,1.5312883,1.0,3.034754,1.1946172,64.0,0.7808404,17.0,,4.7732377e-05,28.125,0.6284801,0.38041127,0.06611216,0.00017149717,0.0,2.8,14.206348,1.5331199,1.6746106,57.257236,7.029113,2.0394213,0.06907969,0.28710938,0.011699251,0.00063666096,-0.5777418,0.00033666362,101131.31,-37299.62,2.0,1.0,359.84082,,0.0118847815,160.0,270
21299.0,2.7966824,0.96825397,11.850111,0.3021831,54.0,0.34486294,34.0,0.31,0.00012850521,82.03125,,,0.054087047,0.0002347528,0.0,6.2,11.540111,1.707731,1.1871126,91.041405,1.3220503,4.554047,0.08449064,0.4864865,0.009646219,0.00062332774,-0.3196066,0.00015999856,385001.3,-55251.8,1.0,1.0,291.885,,0.031226914,80.0,271
11826.0,1.5528225,1.0,2.0207713,1.3432313,74.0,1.0,37.0,,0.00026175918,18.75,1.0262389,0.7103066,0.08143075,0.00050735666,0.0,2.8,11.8709755,1.6158168,1.718435,54.83291,8.089984,2.9737632,0.21482828,0.83581084,0.006074766,0.0005066621,-0.8833856,0.0017099846,110549.234,-38890.07,2.0,2.0,,,0.009092075,160.0,272
5474.0,0.71876794,0.99206346,3.4412465,11.776061,139.0,1.0,77.0,,9.7826756e-05,32.8125,0.70806473,0.4636902,0.13573255,0.0014614542,0.0,1.8,,,,40.53023,14.480215,2.2274654,0.048177514,0.18945312,0.0060056155,0.00051999534,-0.6466086,0.00026333096,160760.73,-48566.75,1.0,2.0,-235.03545,,0.01868368,160.0,273
17668.0,2.319911,1.0,5.4148035,1.8785901,231.0,1.0,125.0,,0.00032710604,56.25,0.30662993,0.24914712,0.06322164,0.0005093955,0.0,5.4,10.4092,1.0884832,1.1552886,74.684204,3.112022,2.9868703,0.055159744,0.3658854,0.015261023,0.0005733282,-0.4476084,0.00018666498,243149.62,-49544.066,1.0,1.0,461.89938,,0.028516334,100.0,274
34539.0,4.535171,1.0,7.6001506,1.7087985,803.0,1.0,447.0,,0.00015391884,79.6875,,,0.055097137,0.0003763861,0.0,9.78,11.299243,1.9776154,2.3057876,73.45779,3.16553,3.360568,0.09535103,0.56283784,0.0102803735,0.00052999525,-0.3224467,0.00015999856,426239.38,-52193.426,1.0,1.0,533.91974,,0.033647355,80.0,275
2821.0,0.37041366,0.96031743,7.6149893,28.071869,88.0,1.0,50.0,,9.173432e-05,49.21875,,,0.21162708,0.003190358,0.0,1.2,,,,31.648632,22.10532,2.6685965,0.1172081,0.54407054,0.0035869116,0.0006066612,-0.6746661,0.00038999648,169905.0,-73247.63,2.0,2.0,322.92026,-370.8858,0.007063341,160.0,276
10982.0,1.4420003,1.0,4.46782,2.3995886,114.0,1.0,54.0,,2.3745579e-05,30.46875,0.5199591,0.33925945,0.07202695,0.00081952283,0.0,2.8,,,,48.496986,10.373659,1.9311309,0.09570543,0.47676283,0.015379852,0.00046332917,-0.6720694,0.00026999757,148897.08,-32276.852,2.0,1.0,563.33905,-902.48083,0.008461215,160.0,277
6882.0,0.9036465,1.0,2.9616845,3.0552049,57.0,1.0,16.0,,0.0012088799,18.75,0.7932508,0.5819172,0.20662598,0.008863702,0.0,2.4,,,,62.572636,6.9166985,3.3039105,0.03429469,0.577957,0.008589651,0.00055999495,-0.19156338,0.0003766633,59325.74,-1245.8727,1.0,2.0,,,0.0041047935,160.0,278
17045.0,2.2381074,1.0,4.552356,3.5912251,411.0,1.0,184.0,,0.0001653312,46.875,,,0.080668814,0.00041067763,0.0,5.2,15.639296,1.9888077,1.9269953,51.692593,10.005863,2.5944092,0.06658548,0.30689102,0.009005987,0.0005366618,-0.4531421,0.00022666463,217844.97,-43604.71,1.0,1.0,605.5167,,0.024550851,100.0,279
19118.0,2.5103045,1.0,3.269027,3.403345,490.0,1.0,280.0,,0.00032642882,35.15625,0.48355037,0.3753171,0.08186003,0.00052306725,0.0,4.4,21.824104,2.837741,3.3304415,54.745594,8.49603,2.1579158,0.0701794,0.30286738,0.012421561,0.00034999684,-0.86723185,0.00024999774,184929.84,-52969.598,1.0,1.0,358.06052,591.06305,0.016227465,160.0,280
2609.0,0.34257683,0.96825397,2.2595406,29.089836,78.0,1.0,45.0,,0.0010109132,21.09375,1.15441,1.0456206,0.18627827,0.0038328862,0.0,1.0,,,,32.584427,20.37971,2.0833023,0.05112726,0.140681,0.004654871,0.0006999937,-0.36179906,0.0004199962,65476.344,-972.34015,3.0,1.0,-360.992,312.9147,0.008712404,160.0,281
11893.0,1.5616199,0.984127,9.910953,5.0792365,283.0,1.0,169.0,,2.1947639e-05,67.96875,,,0.10535609,0.0006726646,0.0,3.4,,,,46.328358,13.087549,2.7927833,0.045094352,0.23469388,0.00932855,0.0004966622,-0.41784137,0.00017333178,311665.7,-54001.508,1.0,1.0,705.8895,504.79672,0.02965291,80.0,282
3783.0,0.49672985,0.96825397,5.8336616,32.994007,186.0,1.0,118.0,,0.0015786336,37.5,,,0.19640496,0.0018503832,0.0,1.6,,,,28.424314,23.563457,2.1743612,0.024826381,0.0877551,0.005509995,0.00045332927,-0.5531698,0.00021666472,196246.45,-34525.223,1.0,2.0,,-837.56,0.02021913,160.0,283
1002.0,0.13156842,0.96031743,4.308191,20.227833,8.0,1.0,7.0,,0.0007564659,42.1875,0.570747,0.46042103,0.16267465,0.003992016,0.0,0.6,,,,29.778675,19.214474,1.7559799,0.023466231,0.12159533,0.008313661,0.00047332907,-0.40861738,0.0002066648,247400.77,-35682.227,1.0,1.0,602.1269,-600.0079,0.017988056,160.0,284
1855.0,0.24357226,0.95238096,6.8595605,61.232937,83.0,1.0,56.0,,0.00024985074,44.53125,,,0.21024258,0.0032345015,0.0,0.98,,,,27.083035,22.747583,1.6713715,0.014421064,0.06589958,0.006505481,0.00067332725,-0.21423672,0.00021666472,236985.83,-17518.3,2.0,1.0,95.58508,-616.1499,0.01659499,160.0,285
4801.0,0.63039917,0.99206346,4.148112,9.912289,90.0,1.0,57.0,,0.00023225517,39.84375,0.5629612,0.37187836,0.14955218,0.0020828994,0.0,1.8,,,,32.36953,17.29166,1.7070352,0.05753153,0.28988326,0.009519655,0.00085332565,-0.29863313,0.00028999738,170968.27,-31257.271,2.0,2.0,627.3679,-571.3602,0.007629119,160.0,286
6860.0,0.9007578,0.99206346,4.817206,15.482051,287.0,1.0,183.0,,6.919055e-05,32.8125,,,0.13265306,0.0008746356,0.0,2.4,,,,34.759315,17.135542,1.6174195,0.032230347,0.13598326,0.010449749,0.00038999648,-0.7775375,0.00021333141,210860.42,-47519.38,1.0,2.0,608.14264,-684.0854,0.01814738,140.0,287
3569.0,0.4686304,0.96825397,6.4724035,10.562764,53.0,1.0,13.0,,0.000572237,39.84375,,,0.15494536,0.0016811432,0.0,1.4,,,,33.681755,20.398294,2.4656692,0.09649857,0.29081634,0.006381343,0.00056999485,-0.88101226,0.0003133305,191555.95,-93769.45,1.0,2.0,576.1965,,0.010081472,160.0,288
5907.0,0.7756234,0.99206346,5.0235996,22.990477,316.0,1.0,185.0,,0.00021089401,35.15625,,,0.1506687,0.0033858134,0.0,2.0,,,,32.227184,18.644028,1.850773,0.023054738,0.077405855,0.010808319,0.00042332953,-0.421866,0.00024666445,180632.94,-12700.445,2.0,1.0,,,0.01900406,160.0,289
3972.0,0.52154666,0.96825397,9.4563465,13.033509,81.0,1.0,45.0,,0.00066721474,65.625,,,0.13544814,0.0020140987,0.0,1.6,,,,38.057674,16.807419,2.230721,0.025180226,0.12656903,0.0073506813,0.00048332897,-0.5073995,0.0001933316,351005.03,-68385.836,1.0,1.0,1097.4478,312.6621,0.019167058,120.0,290
4476.0,0.58772475,0.96825397,4.175766,34.845554,275.0,1.0,178.0,,0.00024450663,28.125,,,0.1899017,0.0017873101,0.0,1.8,,,,29.491028,20.218246,1.8634611,0.02059337,0.103556484,0.007888536,0.00086332555,-0.25960547,0.00023999784,26906.336,-3882.21,2.0,3.0,,93.203514,0.017790334,140.0,291
2282.0,0.29963985,0.96031743,12.905012,19.012014,39.0,1.0,18.0,,0.0017423357,86.71875,,,0.19281332,0.0021910605,0.0,1.0,,,,35.12157,21.276278,2.6892774,0.06645055,0.22183098,0.007918668,0.00055666163,-0.55753326,0.00026333096,390072.8,-101805.07,1.0,1.0,562.44653,-1031.4066,0.017327663,140.0,292
404.0,0.053047545,0.9285714,4.8040695,0.0,0.0,0.0,0.0,,,32.8125,,,0.06930693,0.0,0.0,0.2,,,,57.877945,6.8667393,1.4444057,0.01747386,0.18023255,0.013838014,0.00055999495,-0.44006917,0.00021999802,102867.91,-27212.875,2.0,1.0,,,0.017823854,160.0,293
31127.0,4.087156,1.0,9.777403,0.13886608,53.0,0.13941513,33.0,0.15,2.0570824e-05,65.625,0.23722216,0.22682191,0.077167735,0.00022488515,0.0,7.2,22.661367,4.2311664,4.0739603,73.64415,2.9638498,2.4314187,0.043220412,0.30985916,0.010830694,0.00044332934,-0.2772328,0.00013999874,356264.6,-34100.527,1.0,1.0,,,0.025107203,120.0,294
9214.0,1.2098516,1.0,1.5684135,1.7044069,57.0,1.0,22.0,,0.0005476899,16.40625,1.057238,0.75435895,0.1448882,0.0016279574,0.0,3.0,,,,67.024704,4.6291995,2.2598593,0.047024712,0.6173709,0.016475938,0.0007666598,-0.30144447,0.0003999964,39128.37,-1690.5414,2.0,2.0,,-431.62906,0.0020353266,160.0,295
12374.0,1.624778,1.0,5.47888,3.8298924,231.0,1.0,135.0,,5.181795e-05,37.5,,,0.07693551,0.00016162923,0.0,3.4,,,,53.522617,8.073672,1.2286472,0.053712662,0.21948357,0.018902626,0.00046999578,-0.37448305,0.00018999829,179577.69,-29041.996,1.0,1.0,667.50073,,0.01752583,140.0,296
5737.0,0.7533014,0.984127,10.054619,3.2394733,42.0,1.0,22.0,,0.00033945407,65.625,,,0.10092383,0.00017430713,0.0,2.0,,,,52.180527,9.853621,2.2253084,0.050420497,0.20892018,0.014892204,0.0005333285,-0.362082,0.00017999837,381056.72,-48611.66,1.0,1.0,616.5522,-960.5386,0.020195153,120.0,297
2953.0,0.38774604,0.97619045,8.331298,9.606869,33.0,1.0,17.0,,0.002446277,56.25,,,0.14392143,0.00033863867,0.0,1.2,,,,38.829533,16.672863,2.016118,0.057046648,0.17957747,0.0106518855,0.0005966613,-0.51795936,0.0003033306,211071.52,-57403.83,1.0,1.0,,967.79626,0.01401574,160.0,298
2159.0,0.28348923,0.95238096,13.202462,20.695368,38.0,1.0,11.0,,0.0012182642,89.0625,,,0.23344141,0.004631774,0.0,1.0,,,,35.18788,22.79647,2.8748415,0.06649282,0.34741783,0.0060539492,0.00056999485,-0.65185857,0.0002999973,360065.88,-126316.836,1.0,1.0,576.9265,-298.8107,0.01297351,160.0,299
2310.0,0.3033164,0.96031743,6.609325,14.27224,30.0,1.0,6.0,,0.00026165738,44.53125,,,0.2008658,0.003030303,0.0,1.0,,,,35.262333,21.319788,3.1047416,0.07963497,0.49413145,0.0052109943,0.00051999534,-1.2321674,0.0014266538,235596.44,-179145.61,1.0,2.0,,,0.010581225,160.0,300
2933.0,0.38511992,0.96825397,8.778484,19.181566,65.0,1.0,29.0,,0.0006470081,58.59375,,,0.17797478,0.002386635,0.0,1.2,,,,32.991158,21.345953,2.1132965,0.06055578,0.15023474,0.008914887,0.001066657,-0.34401348,0.00026666425,238334.73,-42324.586,2.0,1.0,605.6737,,0.012241737,160.0,301
5325.0,0.6992034,0.97619045,5.215829,41.182568,460.0,1.0,297.0,,0.0011258303,37.5,,,0.19211267,0.0016901408,0.0,2.0,,,,27.92563,23.181005,1.5366306,0.03642645,0.08215962,0.0079953,0.00035666346,-0.26111335,0.00021333141,195868.05,-16875.383,2.0,1.0,640.5916,,0.015470148,160.0,302
12549.0,1.6477566,1.0,3.0345292,1.6442838,102.0,1.0,47.0,,7.100353e-05,21.09375,0.85999656,0.66990846,0.15300024,0.007171886,7.968763e-05,3.8,,,,55.396286,6.3691835,0.8591331,0.067371465,0.26525822,0.017957496,0.00045666256,-0.55866647,0.00032666372,96832.7,-19126.273,2.0,2.0,,,0.0034942846,160.0,303
9454.0,1.2413651,0.96031743,7.8368964,8.407277,296.0,1.0,199.0,,0.00011536387,58.59375,,,0.11783372,0.001269304,0.0,2.8,,,,41.295555,14.140831,1.8393885,0.020214934,0.12622549,0.010335851,0.00036999668,-0.30044094,0.00014999865,366702.8,-25676.877,2.0,1.0,550.9208,76.67336,0.022048773,120.0,304
3861.0,0.5069717,0.97619045,5.084978,38.826664,228.0,1.0,139.0,,0.00039924536,35.15625,,,0.19062419,0.0023310024,0.0,1.6,,,,31.096104,21.084538,1.9653322,0.014819732,0.069248825,0.009604578,0.00035666346,-0.47337052,0.00021666472,192068.06,-23790.682,1.0,1.0,,,0.028125152,160.0,305
6972.0,0.91546404,1.0,5.8957148,4.9613934,95.0,1.0,49.0,,0.0005251681,42.1875,0.44603786,0.25227422,0.0873494,0.0004302926,0.0,2.0,,,,49.255894,10.130044,1.4363065,0.044103015,0.12793428,0.016016144,0.0005999946,-0.4895912,0.00021333141,172340.1,-37151.76,1.0,1.0,799.3618,,0.016268458,140.0,306
6997.0,0.9187467,0.99206346,5.1092596,19.341043,373.0,1.0,220.0,,0.00011534742,35.15625,,,0.1390596,0.000714592,0.0,2.4,,,,37.39435,16.919819,1.9989544,0.030748582,0.103286386,0.009860018,0.00047999568,-0.44221202,0.00021333141,177281.1,-34112.867,1.0,1.0,1500.0135,157.23993,0.017033365,160.0,307
4512.0,0.5924518,0.96031743,7.672321,31.673084,254.0,1.0,154.0,,0.00094377325,53.90625,,,0.20101951,0.002216312,0.0,1.8,,,,31.121532,20.852549,1.8718985,0.011086767,0.075980395,0.0069671297,0.00045666256,-0.2809203,0.0002099981,267751.6,-21660.732,2.0,1.0,,98.155914,0.020426795,140.0,308
9231.0,1.2120838,1.0,6.752317,3.6346045,122.0,1.0,84.0,,0.00018481663,46.875,0.48956162,0.4642735,0.092189364,0.00064998376,0.0,2.98,,,,49.466175,10.393463,1.6723089,0.047349192,0.21568628,0.011790527,0.0004999955,-0.40235507,0.0001999982,217730.64,-36487.04,1.0,1.0,736.4754,640.3597,0.022546833,140.0,309
3040.0,0.39916965,0.96031743,4.7160325,23.074215,84.0,1.0,51.0,,0.0025721416,35.15625,,,0.1868421,0.002631579,0.0,1.4,,,,32.237965,20.662394,2.1038594,0.05050628,0.17957747,0.008020844,0.00048332897,-0.88830453,0.00026999757,154125.22,-57296.22,1.0,2.0,336.76816,-90.51829,,160.0,310
4759.0,0.6248843,0.97619045,8.716431,5.828634,52.0,1.0,29.0,,0.00094481214,58.59375,,,0.10380332,0.00021012817,0.0,1.8,,,,41.00731,13.643966,1.9584726,0.066919215,0.20334928,0.011694414,0.0005666616,-0.4507417,0.00021666472,295206.66,-55199.004,1.0,1.0,841.9508,,0.022084214,120.0,311
3204.0,0.4207038,0.96031743,12.495597,27.696688,112.0,1.0,47.0,,0.0008190235,82.03125,,,0.23252185,0.0024968788,0.0,1.4,,,,25.534033,24.187305,2.4452682,0.092635594,0.34747708,0.008076058,0.000669994,-0.5317763,0.00035333016,295285.5,-94682.05,2.0,1.0,748.23047,-1081.023,0.010260534,160.0,312
4760.0,0.6250156,0.99206346,3.6058223,13.108916,117.0,1.0,63.0,,0.00025545942,25.78125,0.8871637,0.4977414,0.13235295,0.00042016807,0.0,1.8,,,,33.023518,16.538256,1.8322954,0.10852636,0.51913875,0.011771014,0.00092999166,-0.26271525,0.00032666372,39715.652,-2335.2732,3.0,1.0,1090.9884,745.33344,0.010858315,160.0,313
